customer_id,city,signup_date,loyalty_tier,preferred_payment_method
CUST01361,Kolkata,2024-01-25,Silver,Credit Card
CUST03940,Delhi,2024-01-25,Gold,UPI
CUST02469,Bangalore,2024-01-25,Silver,UPI
CUST03613,Delhi,2024-01-26,Bronze,Credit Card
CUST03932,Mumbai,2024-01-26,Gold,UPI
CUST01789,Mumbai,2024-01-26,Bronze,Debit Card
CUST06530,Ahmedabad,2024-01-26,Platinum,UPI
CUST00758,Bangalore,2024-01-26,Silver,Cash
CUST02237,Kolkata,2024-01-26,Silver,Cash
CUST00869,Kolkata,2024-01-26,Bronze,Cash
CUST07557,Mumbai,2024-01-27,Bronze,Debit Card
CUST00381,Mumbai,2024-01-27,Silver,Credit Card
CUST04383,Bangalore,2024-01-27,Bronze,UPI
CUST05587,Delhi,2024-01-27,Bronze,UPI
CUST00439,Hyderabad,2024-01-27,Bronze,UPI
CUST08051,Mumbai,2024-01-28,Bronze,UPI
CUST07721,Bangalore,2024-01-28,Gold,UPI
CUST08537,Mumbai,2024-01-28,Bronze,Credit Card
CUST01632,Delhi,2024-01-28,Gold,Debit Card
CUST09392,Surat,2024-01-28,Silver,UPI
CUST08451,Hyderabad,2024-01-28,Bronze,UPI
CUST00077,Chennai,2024-01-29,Bronze,UPI
CUST05743,Ahmedabad,2024-01-29,Gold,UPI
CUST02349,Bangalore,2024-01-29,Bronze,UPI
CUST00791,Mumbai,2024-01-29,Silver,UPI
CUST01416,Jaipur,2024-01-29,Bronze,UPI
CUST05804,Ahmedabad,2024-01-29,Bronze,Credit Card
CUST08277,Bangalore,2024-01-29,Bronze,Credit Card
CUST05845,Kolkata,2024-01-30,Bronze,UPI
CUST04381,Mumbai,2024-01-30,Gold,UPI
CUST02968,Bangalore,2024-01-30,Silver,Credit Card
CUST02170,Delhi,2024-01-30,Bronze,UPI
CUST01400,Hyderabad,2024-01-30,Bronze,Debit Card
CUST09434,Pune,2024-01-30,Bronze,Wallet
CUST02917,Chennai,2024-01-30,Bronze,Wallet
CUST06330,Mumbai,2024-01-31,Gold,UPI
CUST05998,Chennai,2024-01-31,Silver,Credit Card
CUST01946,Bangalore,2024-01-31,Gold,UPI
CUST01368,Kolkata,2024-01-31,Platinum,Debit Card
CUST06400,Ahmedabad,2024-01-31,Platinum,UPI
CUST03859,Delhi,2024-02-01,Bronze,UPI
CUST03667,Ahmedabad,2024-02-01,Bronze,UPI
CUST06583,Chennai,2024-02-01,Silver,UPI
CUST04703,Hyderabad,2024-02-01,Bronze,Cash
CUST08423,Pune,2024-02-01,Silver,UPI
CUST02171,Hyderabad,2024-02-01,Bronze,UPI
CUST07299,Delhi,2024-02-01,Silver,Cash
CUST03977,Delhi,2024-02-02,Silver,UPI
CUST09924,Hyderabad,2024-02-02,Silver,Cash
CUST04502,Bangalore,2024-02-02,Gold,Cash
CUST04064,Pune,2024-02-02,Bronze,Debit Card
CUST04562,Pune,2024-02-02,Bronze,Cash
CUST06056,Bangalore,2024-02-02,Silver,UPI
CUST01829,Ahmedabad,2024-02-03,Bronze,Debit Card
CUST04930,Kolkata,2024-02-03,Bronze,UPI
CUST08461,Surat,2024-02-03,Bronze,UPI
CUST08343,Mumbai,2024-02-03,Gold,UPI
CUST03913,Mumbai,2024-02-03,Silver,UPI
CUST01560,Kolkata,2024-02-03,Gold,UPI
CUST08539,Bangalore,2024-02-03,Bronze,UPI
CUST08683,Mumbai,2024-02-03,Silver,UPI
CUST05429,Hyderabad,2024-02-04,Gold,UPI
CUST02429,Pune,2024-02-04,Bronze,UPI
CUST08181,Mumbai,2024-02-04,Gold,UPI
CUST04766,Surat,2024-02-04,Bronze,Cash
CUST00216,Pune,2024-02-04,Silver,UPI
CUST03065,Hyderabad,2024-02-04,Bronze,UPI
CUST02049,Bangalore,2024-02-04,Gold,Cash
CUST08630,Hyderabad,2024-02-04,Silver,UPI
CUST03466,Hyderabad,2024-02-04,Silver,UPI
CUST03026,Delhi,2024-02-04,Bronze,Debit Card
CUST00176,Mumbai,2024-02-05,Bronze,UPI
CUST09533,Delhi,2024-02-05,Bronze,UPI
CUST06946,Chennai,2024-02-05,Bronze,UPI
CUST04212,Bangalore,2024-02-05,Platinum,Cash
CUST06265,Ahmedabad,2024-02-05,Bronze,UPI
CUST01969,Delhi,2024-02-05,Bronze,Cash
CUST05078,Pune,2024-02-05,Bronze,UPI
CUST04528,Kolkata,2024-02-05,Bronze,UPI
CUST06755,Mumbai,2024-02-05,Silver,Credit Card
CUST02717,Hyderabad,2024-02-05,Bronze,UPI
CUST01550,Hyderabad,2024-02-06,Platinum,Credit Card
CUST02792,Surat,2024-02-06,Bronze,Debit Card
CUST04626,Hyderabad,2024-02-06,Bronze,UPI
CUST07307,Ahmedabad,2024-02-06,Bronze,Cash
CUST03352,Delhi,2024-02-06,Bronze,Credit Card
CUST01237,Kolkata,2024-02-07,Bronze,Credit Card
CUST05334,Pune,2024-02-07,Silver,Wallet
CUST01973,Pune,2024-02-07,Bronze,Wallet
CUST09217,Bangalore,2024-02-07,Gold,UPI
CUST04312,Jaipur,2024-02-08,Bronze,UPI
CUST04293,Bangalore,2024-02-08,Bronze,Credit Card
CUST07279,Chennai,2024-02-08,Bronze,Wallet
CUST03604,Pune,2024-02-08,Bronze,Cash
CUST05776,Delhi,2024-02-08,Silver,UPI
CUST06593,Delhi,2024-02-08,Silver,Debit Card
CUST00771,Mumbai,2024-02-08,Bronze,UPI
CUST03155,Delhi,2024-02-08,Bronze,Debit Card
CUST04819,Kolkata,2024-02-08,Bronze,UPI
CUST08568,Kolkata,2024-02-09,Silver,UPI
CUST07838,Hyderabad,2024-02-09,Bronze,UPI
CUST08167,Mumbai,2024-02-09,Platinum,Credit Card
CUST02796,Bangalore,2024-02-09,Platinum,Cash
CUST08062,Pune,2024-02-10,Gold,UPI
CUST01627,Pune,2024-02-10,Silver,Cash
CUST03959,Mumbai,2024-02-10,Silver,Credit Card
CUST08940,Pune,2024-02-10,Bronze,UPI
CUST03273,Chennai,2024-02-10,Bronze,Credit Card
CUST02892,Hyderabad,2024-02-10,Bronze,UPI
CUST05620,Mumbai,2024-02-10,Bronze,Debit Card
CUST01868,Mumbai,2024-02-11,Bronze,UPI
CUST02524,Delhi,2024-02-11,Bronze,UPI
CUST04610,Delhi,2024-02-11,Silver,Wallet
CUST06788,Ahmedabad,2024-02-11,Silver,Credit Card
CUST01905,Chennai,2024-02-11,Silver,Credit Card
CUST05611,Mumbai,2024-02-11,Silver,UPI
CUST03081,Chennai,2024-02-12,Bronze,Credit Card
CUST03304,Delhi,2024-02-12,Gold,Wallet
CUST05256,Bangalore,2024-02-12,Gold,Wallet
CUST09331,Hyderabad,2024-02-12,Bronze,Credit Card
CUST05929,Hyderabad,2024-02-12,Bronze,UPI
CUST02923,Ahmedabad,2024-02-12,Bronze,UPI
CUST01161,Ahmedabad,2024-02-12,Bronze,UPI
CUST06429,Pune,2024-02-13,Bronze,UPI
CUST02795,Delhi,2024-02-13,Bronze,Cash
CUST08976,Bangalore,2024-02-13,Gold,UPI
CUST09032,Chennai,2024-02-13,Silver,UPI
CUST04238,Chennai,2024-02-14,Bronze,UPI
CUST05710,Kolkata,2024-02-14,Bronze,UPI
CUST06275,Bangalore,2024-02-14,Silver,UPI
CUST04290,Ahmedabad,2024-02-15,Bronze,UPI
CUST05613,Ahmedabad,2024-02-15,Bronze,UPI
CUST05020,Ahmedabad,2024-02-15,Silver,Debit Card
CUST07061,Jaipur,2024-02-15,Bronze,UPI
CUST00053,Jaipur,2024-02-15,Gold,Credit Card
CUST02819,Mumbai,2024-02-16,Bronze,UPI
CUST00721,Jaipur,2024-02-16,Silver,Cash
CUST07516,Ahmedabad,2024-02-16,Gold,UPI
CUST07153,Surat,2024-02-16,Platinum,UPI
CUST00727,Mumbai,2024-02-16,Bronze,Debit Card
CUST06465,Ahmedabad,2024-02-16,Bronze,UPI
CUST00302,Bangalore,2024-02-16,Gold,UPI
CUST00551,Bangalore,2024-02-16,Bronze,Credit Card
CUST00828,Delhi,2024-02-16,Gold,UPI
CUST03080,Jaipur,2024-02-16,Gold,Credit Card
CUST02562,Hyderabad,2024-02-17,Bronze,UPI
CUST00093,Chennai,2024-02-17,Bronze,Debit Card
CUST06034,Pune,2024-02-17,Bronze,UPI
CUST02986,Surat,2024-02-17,Gold,Debit Card
CUST08805,Hyderabad,2024-02-17,Bronze,Cash
CUST04958,Hyderabad,2024-02-17,Gold,Wallet
CUST07759,Kolkata,2024-02-17,Bronze,Cash
CUST03171,Hyderabad,2024-02-18,Bronze,Debit Card
CUST03248,Delhi,2024-02-18,Bronze,UPI
CUST01687,Jaipur,2024-02-18,Bronze,UPI
CUST02493,Chennai,2024-02-18,Bronze,Cash
CUST04836,Mumbai,2024-02-18,Bronze,UPI
CUST03161,Delhi,2024-02-18,Bronze,Wallet
CUST00071,Chennai,2024-02-18,Gold,UPI
CUST00043,Mumbai,2024-02-18,Bronze,Debit Card
CUST01208,Delhi,2024-02-18,Bronze,Debit Card
CUST07063,Hyderabad,2024-02-19,Gold,UPI
CUST06818,Jaipur,2024-02-19,Bronze,UPI
CUST02953,Chennai,2024-02-19,Silver,Credit Card
CUST00954,Kolkata,2024-02-19,Bronze,Credit Card
CUST06977,Chennai,2024-02-19,Bronze,Debit Card
CUST03216,Mumbai,2024-02-19,Bronze,UPI
CUST00680,Kolkata,2024-02-19,Bronze,UPI
CUST08993,Delhi,2024-02-19,Gold,UPI
CUST09430,Ahmedabad,2024-02-20,Silver,UPI
CUST01175,Hyderabad,2024-02-20,Gold,Wallet
CUST05750,Hyderabad,2024-02-20,Bronze,UPI
CUST01521,Mumbai,2024-02-20,Silver,UPI
CUST05189,Jaipur,2024-02-20,Bronze,UPI
CUST01366,Mumbai,2024-02-20,Silver,UPI
CUST06072,Pune,2024-02-20,Silver,Wallet
CUST02884,Mumbai,2024-02-20,Bronze,Cash
CUST06132,Chennai,2024-02-20,Gold,UPI
CUST07577,Bangalore,2024-02-21,Bronze,Wallet
CUST01286,Bangalore,2024-02-21,Bronze,Cash
CUST04721,Delhi,2024-02-21,Silver,UPI
CUST05326,Bangalore,2024-02-21,Silver,Debit Card
CUST06654,Mumbai,2024-02-21,Gold,Cash
CUST04382,Mumbai,2024-02-21,Silver,Cash
CUST05412,Pune,2024-02-21,Silver,UPI
CUST05224,Delhi,2024-02-21,Platinum,Debit Card
CUST00144,Pune,2024-02-21,Bronze,Credit Card
CUST09567,Hyderabad,2024-02-21,Bronze,UPI
CUST08583,Kolkata,2024-02-21,Bronze,Cash
CUST06346,Mumbai,2024-02-21,Bronze,UPI
CUST09372,Mumbai,2024-02-22,Silver,UPI
CUST07771,Bangalore,2024-02-22,Silver,Credit Card
CUST06866,Pune,2024-02-22,Silver,Cash
CUST01934,Bangalore,2024-02-22,Bronze,Credit Card
CUST04091,Chennai,2024-02-23,Platinum,UPI
CUST01250,Hyderabad,2024-02-23,Gold,UPI
CUST05943,Mumbai,2024-02-23,Silver,Wallet
CUST08908,Hyderabad,2024-02-23,Silver,Cash
CUST03711,Mumbai,2024-02-23,Bronze,UPI
CUST04126,Hyderabad,2024-02-23,Silver,Credit Card
CUST07863,Mumbai,2024-02-23,Bronze,Debit Card
CUST02793,Bangalore,2024-02-23,Silver,UPI
CUST00474,Kolkata,2024-02-23,Bronze,UPI
CUST06668,Chennai,2024-02-23,Gold,Credit Card
CUST07575,Mumbai,2024-02-23,Bronze,Credit Card
CUST02163,Delhi,2024-02-24,Bronze,UPI
CUST01168,Bangalore,2024-02-24,Bronze,UPI
CUST07737,Kolkata,2024-02-24,Silver,UPI
CUST03703,Pune,2024-02-24,Silver,Wallet
CUST04478,Delhi,2024-02-24,Platinum,Debit Card
CUST03898,Ahmedabad,2024-02-24,Bronze,Credit Card
CUST08308,Delhi,2024-02-24,Silver,UPI
CUST04116,Delhi,2024-02-24,Bronze,UPI
CUST00660,Bangalore,2024-02-24,Silver,UPI
CUST03475,Ahmedabad,2024-02-25,Bronze,UPI
CUST04782,Mumbai,2024-02-25,Platinum,Credit Card
CUST01135,Hyderabad,2024-02-25,Silver,Debit Card
CUST02679,Mumbai,2024-02-25,Silver,Credit Card
CUST09407,Pune,2024-02-25,Bronze,UPI
CUST08937,Mumbai,2024-02-25,Silver,UPI
CUST04761,Bangalore,2024-02-25,Silver,UPI
CUST07397,Mumbai,2024-02-25,Bronze,UPI
CUST02364,Bangalore,2024-02-26,Bronze,Debit Card
CUST03499,Mumbai,2024-02-26,Bronze,Debit Card
CUST07057,Ahmedabad,2024-02-26,Bronze,UPI
CUST03130,Ahmedabad,2024-02-26,Bronze,Cash
CUST03738,Chennai,2024-02-26,Gold,Debit Card
CUST00603,Mumbai,2024-02-26,Silver,Wallet
CUST07480,Delhi,2024-02-26,Bronze,Debit Card
CUST07948,Chennai,2024-02-26,Silver,UPI
CUST07587,Delhi,2024-02-27,Silver,Debit Card
CUST01797,Chennai,2024-02-27,Bronze,UPI
CUST07619,Surat,2024-02-27,Platinum,UPI
CUST07922,Chennai,2024-02-27,Gold,Credit Card
CUST01282,Hyderabad,2024-02-27,Bronze,Debit Card
CUST09243,Hyderabad,2024-02-27,Bronze,Debit Card
CUST05131,Bangalore,2024-02-27,Bronze,UPI
CUST05849,Delhi,2024-02-27,Bronze,Wallet
CUST00515,Mumbai,2024-02-28,Silver,Credit Card
CUST04997,Mumbai,2024-02-28,Bronze,Debit Card
CUST03204,Ahmedabad,2024-02-28,Gold,UPI
CUST08828,Delhi,2024-02-28,Gold,Wallet
CUST00143,Bangalore,2024-02-28,Gold,UPI
CUST08285,Bangalore,2024-02-28,Gold,UPI
CUST06350,Hyderabad,2024-02-28,Bronze,UPI
CUST06546,Mumbai,2024-02-29,Bronze,UPI
CUST04938,Bangalore,2024-02-29,Gold,Cash
CUST05711,Mumbai,2024-02-29,Bronze,UPI
CUST08538,Kolkata,2024-03-01,Gold,Credit Card
CUST04284,Mumbai,2024-03-01,Silver,UPI
CUST03768,Delhi,2024-03-01,Silver,UPI
CUST01971,Mumbai,2024-03-01,Bronze,UPI
CUST01176,Bangalore,2024-03-01,Silver,Debit Card
CUST05328,Mumbai,2024-03-01,Bronze,UPI
CUST02104,Hyderabad,2024-03-02,Silver,Debit Card
CUST04578,Pune,2024-03-02,Bronze,Cash
CUST02417,Delhi,2024-03-02,Bronze,Wallet
CUST06816,Mumbai,2024-03-02,Bronze,UPI
CUST01845,Jaipur,2024-03-02,Platinum,Debit Card
CUST06855,Mumbai,2024-03-03,Silver,UPI
CUST04408,Mumbai,2024-03-03,Silver,Wallet
CUST03780,Kolkata,2024-03-03,Silver,Credit Card
CUST02048,Hyderabad,2024-03-03,Platinum,UPI
CUST02188,Chennai,2024-03-03,Silver,UPI
CUST04379,Mumbai,2024-03-04,Bronze,UPI
CUST06476,Jaipur,2024-03-04,Bronze,UPI
CUST06999,Delhi,2024-03-04,Silver,UPI
CUST01831,Surat,2024-03-04,Bronze,UPI
CUST06948,Pune,2024-03-04,Gold,UPI
CUST08180,Mumbai,2024-03-04,Bronze,UPI
CUST07331,Pune,2024-03-04,Silver,UPI
CUST05225,Delhi,2024-03-04,Bronze,Credit Card
CUST05125,Kolkata,2024-03-04,Bronze,UPI
CUST05383,Pune,2024-03-05,Bronze,UPI
CUST03208,Chennai,2024-03-05,Gold,Cash
CUST05594,Surat,2024-03-05,Silver,UPI
CUST09600,Delhi,2024-03-05,Silver,UPI
CUST04448,Ahmedabad,2024-03-05,Bronze,UPI
CUST09253,Pune,2024-03-06,Bronze,UPI
CUST03442,Bangalore,2024-03-06,Silver,Cash
CUST02909,Pune,2024-03-06,Silver,Debit Card
CUST04136,Mumbai,2024-03-06,Bronze,UPI
CUST01398,Pune,2024-03-06,Silver,UPI
CUST09578,Chennai,2024-03-06,Bronze,Credit Card
CUST07864,Hyderabad,2024-03-06,Bronze,Credit Card
CUST06506,Ahmedabad,2024-03-06,Bronze,UPI
CUST03470,Mumbai,2024-03-06,Bronze,UPI
CUST04665,Ahmedabad,2024-03-06,Bronze,UPI
CUST04161,Bangalore,2024-03-06,Bronze,Wallet
CUST06806,Ahmedabad,2024-03-06,Platinum,Wallet
CUST05216,Bangalore,2024-03-07,Bronze,UPI
CUST03418,Hyderabad,2024-03-07,Platinum,Wallet
CUST08955,Delhi,2024-03-07,Bronze,Credit Card
CUST06361,Mumbai,2024-03-07,Bronze,UPI
CUST07970,Kolkata,2024-03-07,Bronze,Wallet
CUST00697,Pune,2024-03-07,Platinum,UPI
CUST05833,Ahmedabad,2024-03-07,Bronze,Wallet
CUST03126,Bangalore,2024-03-07,Bronze,UPI
CUST03175,Mumbai,2024-03-08,Bronze,Cash
CUST05390,Kolkata,2024-03-08,Gold,Cash
CUST07285,Pune,2024-03-08,Bronze,UPI
CUST00675,Delhi,2024-03-08,Bronze,Cash
CUST07762,Mumbai,2024-03-09,Gold,UPI
CUST06195,Hyderabad,2024-03-09,Platinum,UPI
CUST00685,Jaipur,2024-03-09,Bronze,UPI
CUST07953,Bangalore,2024-03-09,Bronze,UPI
CUST06274,Bangalore,2024-03-09,Silver,UPI
CUST10000,Pune,2024-03-09,Bronze,UPI
CUST07534,Bangalore,2024-03-09,Gold,UPI
CUST09201,Jaipur,2024-03-09,Bronze,Credit Card
CUST02044,Mumbai,2024-03-10,Bronze,UPI
CUST00304,Hyderabad,2024-03-10,Platinum,UPI
CUST07904,Ahmedabad,2024-03-10,Bronze,Cash
CUST09822,Chennai,2024-03-10,Bronze,Credit Card
CUST09034,Ahmedabad,2024-03-10,Bronze,Credit Card
CUST03822,Delhi,2024-03-11,Bronze,Debit Card
CUST05421,Mumbai,2024-03-11,Bronze,Cash
CUST08366,Chennai,2024-03-11,Bronze,Credit Card
CUST04247,Pune,2024-03-12,Bronze,UPI
CUST08972,Bangalore,2024-03-12,Bronze,Debit Card
CUST07909,Delhi,2024-03-12,Silver,Credit Card
CUST07792,Pune,2024-03-12,Bronze,Cash
CUST03353,Kolkata,2024-03-12,Gold,UPI
CUST07439,Pune,2024-03-13,Bronze,Credit Card
CUST09759,Mumbai,2024-03-13,Silver,UPI
CUST03762,Chennai,2024-03-13,Bronze,UPI
CUST07401,Mumbai,2024-03-13,Silver,Cash
CUST01861,Chennai,2024-03-13,Gold,Credit Card
CUST06339,Delhi,2024-03-14,Bronze,Credit Card
CUST03444,Surat,2024-03-14,Silver,Cash
CUST05552,Delhi,2024-03-14,Bronze,UPI
CUST09255,Chennai,2024-03-15,Bronze,Wallet
CUST02455,Bangalore,2024-03-15,Bronze,Debit Card
CUST04345,Bangalore,2024-03-15,Platinum,Credit Card
CUST03596,Hyderabad,2024-03-15,Bronze,Credit Card
CUST02807,Chennai,2024-03-15,Bronze,UPI
CUST06684,Pune,2024-03-15,Gold,Credit Card
CUST03275,Ahmedabad,2024-03-15,Silver,UPI
CUST06862,Kolkata,2024-03-15,Bronze,Credit Card
CUST09670,Chennai,2024-03-15,Gold,UPI
CUST03997,Delhi,2024-03-15,Gold,UPI
CUST05092,Mumbai,2024-03-15,Silver,Cash
CUST07875,Bangalore,2024-03-15,Silver,Cash
CUST02382,Ahmedabad,2024-03-16,Silver,UPI
CUST09955,Mumbai,2024-03-16,Bronze,Debit Card
CUST06840,Surat,2024-03-16,Gold,Debit Card
CUST07029,Delhi,2024-03-16,Silver,Wallet
CUST09330,Ahmedabad,2024-03-16,Bronze,UPI
CUST00708,Ahmedabad,2024-03-17,Bronze,UPI
CUST06020,Mumbai,2024-03-17,Platinum,UPI
CUST02428,Jaipur,2024-03-17,Silver,Credit Card
CUST06693,Hyderabad,2024-03-18,Silver,Cash
CUST05439,Mumbai,2024-03-18,Silver,UPI
CUST08524,Delhi,2024-03-18,Platinum,UPI
CUST08242,Hyderabad,2024-03-18,Bronze,UPI
CUST03985,Ahmedabad,2024-03-18,Platinum,UPI
CUST06979,Chennai,2024-03-18,Bronze,UPI
CUST09532,Jaipur,2024-03-18,Bronze,UPI
CUST07571,Delhi,2024-03-18,Gold,UPI
CUST09696,Bangalore,2024-03-19,Bronze,Credit Card
CUST09432,Mumbai,2024-03-19,Bronze,Wallet
CUST04088,Bangalore,2024-03-19,Bronze,Debit Card
CUST09716,Bangalore,2024-03-19,Bronze,Cash
CUST06270,Hyderabad,2024-03-19,Bronze,Debit Card
CUST02563,Mumbai,2024-03-19,Silver,Cash
CUST04419,Delhi,2024-03-19,Platinum,Wallet
CUST01355,Bangalore,2024-03-19,Silver,UPI
CUST08859,Bangalore,2024-03-19,Bronze,UPI
CUST01670,Ahmedabad,2024-03-20,Bronze,UPI
CUST06715,Ahmedabad,2024-03-20,Platinum,UPI
CUST05888,Kolkata,2024-03-20,Bronze,UPI
CUST05413,Chennai,2024-03-20,Gold,Debit Card
CUST06159,Mumbai,2024-03-20,Bronze,Wallet
CUST00359,Jaipur,2024-03-21,Bronze,UPI
CUST03245,Hyderabad,2024-03-21,Silver,Credit Card
CUST01729,Ahmedabad,2024-03-21,Bronze,Debit Card
CUST04495,Chennai,2024-03-21,Silver,UPI
CUST01295,Ahmedabad,2024-03-21,Bronze,Debit Card
CUST00114,Ahmedabad,2024-03-21,Bronze,Debit Card
CUST04215,Hyderabad,2024-03-21,Bronze,Cash
CUST06996,Bangalore,2024-03-21,Bronze,UPI
CUST06390,Bangalore,2024-03-21,Bronze,UPI
CUST02769,Bangalore,2024-03-21,Bronze,UPI
CUST03411,Delhi,2024-03-21,Bronze,UPI
CUST04040,Bangalore,2024-03-22,Bronze,Wallet
CUST08851,Jaipur,2024-03-22,Platinum,Credit Card
CUST07238,Kolkata,2024-03-22,Bronze,UPI
CUST03672,Mumbai,2024-03-22,Bronze,Debit Card
CUST01967,Mumbai,2024-03-22,Gold,UPI
CUST00772,Ahmedabad,2024-03-23,Silver,UPI
CUST09181,Delhi,2024-03-23,Gold,UPI
CUST05561,Delhi,2024-03-23,Bronze,Debit Card
CUST03063,Bangalore,2024-03-23,Bronze,UPI
CUST04556,Bangalore,2024-03-23,Bronze,UPI
CUST03145,Pune,2024-03-23,Bronze,Cash
CUST02948,Bangalore,2024-03-23,Bronze,UPI
CUST04620,Ahmedabad,2024-03-24,Bronze,UPI
CUST06599,Jaipur,2024-03-24,Silver,Cash
CUST04450,Chennai,2024-03-24,Platinum,UPI
CUST01351,Kolkata,2024-03-24,Bronze,UPI
CUST02626,Surat,2024-03-24,Bronze,UPI
CUST06178,Mumbai,2024-03-24,Bronze,UPI
CUST01696,Mumbai,2024-03-24,Bronze,Wallet
CUST05797,Mumbai,2024-03-24,Bronze,Debit Card
CUST06186,Ahmedabad,2024-03-24,Silver,UPI
CUST05137,Bangalore,2024-03-25,Bronze,UPI
CUST08534,Chennai,2024-03-25,Bronze,Debit Card
CUST06008,Mumbai,2024-03-25,Bronze,Credit Card
CUST03627,Mumbai,2024-03-25,Bronze,Debit Card
CUST09403,Bangalore,2024-03-25,Silver,Wallet
CUST04371,Pune,2024-03-25,Gold,Cash
CUST01202,Mumbai,2024-03-25,Bronze,Credit Card
CUST03797,Bangalore,2024-03-26,Platinum,UPI
CUST06092,Chennai,2024-03-26,Silver,Debit Card
CUST01429,Hyderabad,2024-03-26,Bronze,Credit Card
CUST07006,Delhi,2024-03-26,Gold,UPI
CUST02245,Ahmedabad,2024-03-26,Bronze,Debit Card
CUST02086,Bangalore,2024-03-26,Bronze,Credit Card
CUST03119,Pune,2024-03-26,Platinum,Debit Card
CUST02178,Hyderabad,2024-03-26,Silver,UPI
CUST05813,Ahmedabad,2024-03-26,Silver,UPI
CUST03264,Mumbai,2024-03-26,Silver,UPI
CUST07753,Mumbai,2024-03-27,Silver,Debit Card
CUST06705,Delhi,2024-03-27,Silver,UPI
CUST02347,Hyderabad,2024-03-27,Bronze,UPI
CUST09573,Mumbai,2024-03-27,Gold,Credit Card
CUST00487,Mumbai,2024-03-27,Bronze,UPI
CUST01542,Mumbai,2024-03-27,Bronze,UPI
CUST09569,Bangalore,2024-03-27,Bronze,UPI
CUST05960,Ahmedabad,2024-03-28,Bronze,Debit Card
CUST06702,Chennai,2024-03-28,Bronze,UPI
CUST00127,Ahmedabad,2024-03-28,Bronze,Credit Card
CUST00213,Hyderabad,2024-03-28,Bronze,UPI
CUST00605,Mumbai,2024-03-29,Bronze,UPI
CUST00495,Delhi,2024-03-29,Silver,Debit Card
CUST09775,Ahmedabad,2024-03-29,Silver,Credit Card
CUST03336,Chennai,2024-03-29,Silver,Wallet
CUST05885,Bangalore,2024-03-29,Silver,UPI
CUST06637,Kolkata,2024-03-29,Gold,Credit Card
CUST04935,Bangalore,2024-03-30,Bronze,UPI
CUST02102,Bangalore,2024-03-30,Bronze,Debit Card
CUST08881,Bangalore,2024-03-30,Bronze,UPI
CUST02408,Pune,2024-03-31,Bronze,Credit Card
CUST01619,Bangalore,2024-03-31,Gold,UPI
CUST02669,Chennai,2024-03-31,Bronze,UPI
CUST01726,Mumbai,2024-03-31,Bronze,UPI
CUST04934,Delhi,2024-03-31,Bronze,UPI
CUST01071,Pune,2024-03-31,Bronze,UPI
CUST00933,Surat,2024-03-31,Bronze,Credit Card
CUST07471,Ahmedabad,2024-03-31,Silver,Cash
CUST08860,Hyderabad,2024-03-31,Bronze,UPI
CUST07932,Chennai,2024-03-31,Bronze,UPI
CUST06058,Bangalore,2024-03-31,Platinum,UPI
CUST09299,Jaipur,2024-03-31,Bronze,Credit Card
CUST05824,Chennai,2024-03-31,Silver,UPI
CUST05850,Bangalore,2024-03-31,Bronze,UPI
CUST03310,Delhi,2024-03-31,Bronze,Credit Card
CUST04063,Chennai,2024-03-31,Bronze,Credit Card
CUST09348,Kolkata,2024-04-01,Silver,Credit Card
CUST00299,Hyderabad,2024-04-01,Bronze,Cash
CUST00105,Kolkata,2024-04-01,Silver,Credit Card
CUST03922,Delhi,2024-04-01,Bronze,UPI
CUST04493,Bangalore,2024-04-02,Bronze,UPI
CUST01500,Kolkata,2024-04-02,Platinum,Cash
CUST02437,Delhi,2024-04-02,Bronze,Debit Card
CUST06571,Bangalore,2024-04-02,Bronze,UPI
CUST08500,Pune,2024-04-02,Bronze,UPI
CUST09951,Bangalore,2024-04-02,Bronze,UPI
CUST09064,Delhi,2024-04-03,Bronze,UPI
CUST09968,Mumbai,2024-04-03,Bronze,Cash
CUST03806,Surat,2024-04-03,Bronze,Debit Card
CUST08031,Delhi,2024-04-03,Bronze,Wallet
CUST02846,Delhi,2024-04-03,Bronze,UPI
CUST09091,Delhi,2024-04-03,Bronze,Cash
CUST00543,Pune,2024-04-04,Silver,Wallet
CUST01021,Hyderabad,2024-04-04,Silver,UPI
CUST09579,Mumbai,2024-04-04,Bronze,UPI
CUST00270,Pune,2024-04-04,Bronze,UPI
CUST05021,Hyderabad,2024-04-05,Bronze,UPI
CUST04487,Mumbai,2024-04-05,Bronze,UPI
CUST03609,Jaipur,2024-04-05,Bronze,Debit Card
CUST02405,Hyderabad,2024-04-05,Platinum,UPI
CUST05037,Hyderabad,2024-04-06,Bronze,UPI
CUST04758,Chennai,2024-04-06,Silver,UPI
CUST04536,Bangalore,2024-04-06,Bronze,UPI
CUST00338,Hyderabad,2024-04-06,Bronze,UPI
CUST05297,Delhi,2024-04-06,Gold,Debit Card
CUST04804,Mumbai,2024-04-06,Bronze,Wallet
CUST05908,Chennai,2024-04-07,Bronze,Debit Card
CUST07553,Hyderabad,2024-04-07,Bronze,Debit Card
CUST08871,Kolkata,2024-04-07,Bronze,Cash
CUST09981,Delhi,2024-04-07,Gold,UPI
CUST01080,Jaipur,2024-04-07,Gold,UPI
CUST07917,Hyderabad,2024-04-07,Bronze,Credit Card
CUST04653,Bangalore,2024-04-07,Bronze,UPI
CUST09993,Bangalore,2024-04-08,Bronze,UPI
