order_id,item_id,quantity,item_price,line_total
ORD015865,ITEM00262,2,175,350
ORD015865,ITEM00261,2,202,404
ORD015865,ITEM00263,2,208,416
ORD015865,ITEM00264,2,259,518
ORD015866,ITEM00963,3,190,570
ORD015866,ITEM00961,2,239,478
ORD015867,ITEM00722,3,253,759
ORD015868,ITEM01152,2,79,158
ORD015868,ITEM01148,2,145,290
ORD015868,ITEM01147,3,106,318
ORD015869,ITEM00243,3,207,621
ORD015869,ITEM00244,2,248,496
ORD015869,ITEM00241,2,245,490
ORD015869,ITEM00242,1,280,280
ORD015870,ITEM00385,1,154,154
ORD015870,ITEM00390,2,173,346
ORD015870,ITEM00389,2,169,338
ORD015870,ITEM00388,1,170,170
ORD015871,ITEM00440,1,143,143
ORD015871,ITEM00443,2,169,338
ORD015871,ITEM00441,3,160,480
ORD015871,ITEM00439,1,142,142
ORD015872,ITEM00279,1,283,283
ORD015872,ITEM00278,1,47,47
ORD015873,ITEM00741,2,340,680
ORD015874,ITEM00130,1,227,227
ORD015874,ITEM00131,1,180,180
ORD015874,ITEM00132,3,145,435
ORD015875,ITEM00574,2,72,144
ORD015875,ITEM00572,1,148,148
ORD015875,ITEM00571,3,198,594
ORD015875,ITEM00573,3,109,327
ORD015876,ITEM00853,3,251,753
ORD015876,ITEM00855,3,197,591
ORD015877,ITEM00264,2,259,518
ORD015877,ITEM00261,2,202,404
ORD015877,ITEM00262,3,175,525
ORD015877,ITEM00259,1,279,279
ORD015878,ITEM00968,1,154,154
ORD015879,ITEM00108,1,282,282
ORD015879,ITEM00107,1,188,188
ORD015879,ITEM00104,3,347,1041
ORD015879,ITEM00105,3,79,237
ORD015880,ITEM00083,1,347,347
ORD015880,ITEM00080,1,72,72
ORD015880,ITEM00081,3,75,225
ORD015881,ITEM00293,3,408,1224
ORD015881,ITEM00294,2,190,380
ORD015881,ITEM00289,1,122,122
ORD015881,ITEM00290,3,140,420
ORD015882,ITEM00460,3,149,447
ORD015882,ITEM00458,1,206,206
ORD015882,ITEM00459,2,482,964
ORD015882,ITEM00457,3,80,240
ORD015883,ITEM00196,3,179,537
ORD015883,ITEM00197,2,205,410
ORD015883,ITEM00194,3,230,690
ORD015884,ITEM00893,2,133,266
ORD015884,ITEM00894,2,471,942
ORD015884,ITEM00891,3,178,534
ORD015884,ITEM00889,1,424,424
ORD015885,ITEM00872,3,202,606
ORD015885,ITEM00874,3,262,786
ORD015885,ITEM00876,1,205,205
ORD015885,ITEM00875,3,256,768
ORD015886,ITEM00799,3,227,681
ORD015886,ITEM00803,3,285,855
ORD015887,ITEM00986,1,363,363
ORD015888,ITEM01111,1,239,239
ORD015888,ITEM01114,2,354,708
ORD015888,ITEM01112,3,167,501
ORD015889,ITEM01014,3,164,492
ORD015889,ITEM01010,1,144,144
ORD015889,ITEM01013,3,181,543
ORD015889,ITEM01011,2,146,292
ORD015890,ITEM00772,3,161,483
ORD015891,ITEM01173,3,151,453
ORD015891,ITEM01176,1,176,176
ORD015891,ITEM01174,2,147,294
ORD015892,ITEM00456,1,284,284
ORD015892,ITEM00455,1,262,262
ORD015893,ITEM00918,2,123,246
ORD015893,ITEM00915,3,169,507
ORD015894,ITEM00802,3,201,603
ORD015894,ITEM00803,3,285,855
ORD015894,ITEM00799,2,227,454
ORD015894,ITEM00804,3,231,693
ORD015895,ITEM00947,1,155,155
ORD015895,ITEM00948,2,66,132
ORD015896,ITEM00086,3,260,780
ORD015896,ITEM00088,2,208,416
ORD015896,ITEM00085,1,262,262
ORD015896,ITEM00090,3,197,591
ORD015897,ITEM00478,2,206,412
ORD015897,ITEM00477,1,172,172
ORD015897,ITEM00475,3,233,699
ORD015898,ITEM00213,1,214,214
ORD015898,ITEM00212,3,211,633
ORD015899,ITEM01055,2,210,420
ORD015899,ITEM01051,3,212,636
ORD015899,ITEM01054,3,262,786
ORD015899,ITEM01052,1,238,238
ORD015900,ITEM00621,1,369,369
ORD015900,ITEM00623,2,237,474
ORD015901,ITEM01129,2,68,136
ORD015902,ITEM00211,1,222,222
ORD015902,ITEM00213,1,214,214
ORD015902,ITEM00214,3,236,708
ORD015903,ITEM00700,1,147,147
ORD015904,ITEM00821,1,165,165
ORD015905,ITEM01155,3,156,468
ORD015905,ITEM01158,3,172,516
ORD015906,ITEM00551,3,134,402
ORD015907,ITEM00148,2,310,620
ORD015907,ITEM00150,1,353,353
ORD015907,ITEM00147,1,81,81
ORD015908,ITEM00031,3,360,1080
ORD015908,ITEM00032,3,261,783
ORD015908,ITEM00033,2,256,512
ORD015909,ITEM00530,3,129,387
ORD015909,ITEM00532,2,68,136
ORD015909,ITEM00533,2,167,334
ORD015910,ITEM00904,3,205,615
ORD015910,ITEM00905,1,228,228
ORD015911,ITEM01064,2,43,86
ORD015911,ITEM01066,3,125,375
ORD015911,ITEM01065,2,164,328
ORD015911,ITEM01068,1,195,195
ORD015912,ITEM01017,1,203,203
ORD015912,ITEM01018,1,266,266
ORD015912,ITEM01020,2,215,430
ORD015913,ITEM00240,2,43,86
ORD015913,ITEM00237,2,293,586
ORD015913,ITEM00238,3,314,942
ORD015913,ITEM00235,2,354,708
ORD015914,ITEM00999,3,190,570
ORD015914,ITEM01002,2,196,392
ORD015914,ITEM00998,2,168,336
ORD015914,ITEM00997,2,154,308
ORD015915,ITEM00138,2,370,740
ORD015916,ITEM00963,2,190,380
ORD015916,ITEM00962,1,91,91
ORD015916,ITEM00966,3,263,789
ORD015917,ITEM00186,3,141,423
ORD015917,ITEM00183,2,172,344
ORD015917,ITEM00181,1,42,42
ORD015917,ITEM00185,2,112,224
ORD015918,ITEM00261,1,202,202
ORD015918,ITEM00262,3,175,525
ORD015918,ITEM00260,1,196,196
ORD015918,ITEM00259,3,279,837
ORD015919,ITEM00238,2,314,628
ORD015920,ITEM00452,3,227,681
ORD015920,ITEM00455,2,262,524
ORD015920,ITEM00453,3,176,528
ORD015920,ITEM00454,1,229,229
ORD015921,ITEM00922,3,137,411
ORD015921,ITEM00920,1,121,121
ORD015921,ITEM00923,3,56,168
ORD015922,ITEM00047,2,143,286
ORD015923,ITEM00298,2,150,300
ORD015923,ITEM00297,3,138,414
ORD015923,ITEM00295,3,55,165
ORD015924,ITEM00031,2,360,720
ORD015924,ITEM00036,1,70,70
ORD015924,ITEM00032,2,261,522
ORD015924,ITEM00035,2,46,92
ORD015925,ITEM00523,3,424,1272
ORD015926,ITEM00013,1,93,93
ORD015926,ITEM00015,1,81,81
ORD015926,ITEM00018,1,132,132
ORD015927,ITEM00798,1,71,71
ORD015927,ITEM00796,3,175,525
ORD015927,ITEM00795,3,68,204
ORD015928,ITEM00793,1,58,58
ORD015928,ITEM00798,1,71,71
ORD015928,ITEM00794,3,30,90
ORD015928,ITEM00796,3,175,525
ORD015929,ITEM00934,1,101,101
ORD015929,ITEM00932,3,350,1050
ORD015929,ITEM00936,1,319,319
ORD015929,ITEM00931,1,49,49
ORD015930,ITEM00618,1,175,175
ORD015931,ITEM00046,1,228,228
ORD015931,ITEM00044,1,308,308
ORD015931,ITEM00043,1,294,294
ORD015932,ITEM00439,2,142,284
ORD015932,ITEM00441,1,160,160
ORD015933,ITEM01116,1,143,143
ORD015934,ITEM00772,1,161,161
ORD015934,ITEM00774,2,182,364
ORD015934,ITEM00773,2,179,358
ORD015934,ITEM00769,1,130,130
ORD015935,ITEM00254,2,120,240
ORD015935,ITEM00256,3,68,204
ORD015935,ITEM00257,1,144,144
ORD015935,ITEM00258,2,145,290
ORD015936,ITEM00333,2,297,594
ORD015936,ITEM00334,3,334,1002
ORD015936,ITEM00335,3,83,249
ORD015936,ITEM00332,1,67,67
ORD015937,ITEM00199,1,183,183
ORD015937,ITEM00200,3,197,591
ORD015937,ITEM00203,3,129,387
ORD015937,ITEM00204,2,181,362
ORD015938,ITEM00954,2,108,216
ORD015939,ITEM00409,3,125,375
ORD015939,ITEM00414,3,235,705
ORD015939,ITEM00412,2,194,388
ORD015940,ITEM00433,2,192,384
ORD015940,ITEM00435,2,261,522
ORD015940,ITEM00438,3,193,579
ORD015940,ITEM00434,1,192,192
ORD015941,ITEM00313,1,349,349
ORD015941,ITEM00315,3,123,369
ORD015941,ITEM00317,3,120,360
ORD015942,ITEM01084,3,310,930
ORD015942,ITEM01082,2,295,590
ORD015942,ITEM01085,2,162,324
ORD015942,ITEM01081,3,232,696
ORD015943,ITEM00080,2,72,144
ORD015943,ITEM00082,3,243,729
ORD015943,ITEM00079,3,85,255
ORD015944,ITEM00647,1,300,300
ORD015945,ITEM00796,3,175,525
ORD015945,ITEM00794,3,30,90
ORD015945,ITEM00793,2,58,116
ORD015946,ITEM01191,1,150,150
ORD015946,ITEM01194,1,142,142
ORD015946,ITEM01192,2,135,270
ORD015947,ITEM00984,2,277,554
ORD015947,ITEM00979,2,238,476
ORD015948,ITEM00758,3,255,765
ORD015949,ITEM00137,3,293,879
ORD015950,ITEM00482,2,64,128
ORD015950,ITEM00485,3,244,732
ORD015950,ITEM00486,1,311,311
ORD015951,ITEM00911,2,130,260
ORD015951,ITEM00909,3,134,402
ORD015952,ITEM00883,1,262,262
ORD015952,ITEM00887,3,185,555
ORD015953,ITEM00337,1,140,140
ORD015954,ITEM01135,2,168,336
ORD015955,ITEM00787,1,68,68
ORD015955,ITEM00792,3,287,861
ORD015956,ITEM01079,3,288,864
ORD015957,ITEM00203,3,129,387
ORD015958,ITEM00795,3,68,204
ORD015958,ITEM00798,1,71,71
ORD015958,ITEM00797,3,36,108
ORD015958,ITEM00796,3,175,525
ORD015959,ITEM00211,2,222,444
ORD015960,ITEM00942,2,51,102
ORD015960,ITEM00941,1,270,270
ORD015961,ITEM00239,2,99,198
ORD015961,ITEM00235,3,354,1062
ORD015961,ITEM00238,1,314,314
ORD015962,ITEM00182,2,234,468
ORD015962,ITEM00184,1,181,181
ORD015962,ITEM00181,1,42,42
ORD015963,ITEM00292,3,47,141
ORD015963,ITEM00291,1,476,476
ORD015963,ITEM00294,2,190,380
ORD015963,ITEM00290,1,140,140
ORD015964,ITEM01098,1,296,296
ORD015964,ITEM01094,2,362,724
ORD015964,ITEM01095,1,168,168
ORD015965,ITEM00401,1,282,282
ORD015966,ITEM00105,2,79,158
ORD015966,ITEM00108,2,282,564
ORD015966,ITEM00106,3,58,174
ORD015966,ITEM00107,1,188,188
ORD015967,ITEM00194,3,230,690
ORD015967,ITEM00193,1,150,150
ORD015967,ITEM00195,2,192,384
ORD015967,ITEM00196,3,179,537
ORD015968,ITEM00660,2,239,478
ORD015968,ITEM00657,2,187,374
ORD015969,ITEM00012,2,160,320
ORD015969,ITEM00007,1,335,335
ORD015970,ITEM00308,3,143,429
ORD015970,ITEM00309,1,162,162
ORD015971,ITEM00926,2,60,120
ORD015971,ITEM00928,2,83,166
ORD015972,ITEM00345,2,366,732
ORD015972,ITEM00348,3,291,873
ORD015972,ITEM00346,1,289,289
ORD015972,ITEM00343,1,224,224
ORD015973,ITEM01021,2,105,210
ORD015973,ITEM01022,3,190,570
ORD015973,ITEM01023,1,128,128
ORD015974,ITEM00846,2,186,372
ORD015974,ITEM00841,2,167,334
ORD015974,ITEM00842,1,147,147
ORD015974,ITEM00844,2,137,274
ORD015975,ITEM01084,1,310,310
ORD015975,ITEM01086,1,55,55
ORD015975,ITEM01082,1,295,295
ORD015975,ITEM01081,2,232,464
ORD015976,ITEM00849,2,53,106
ORD015976,ITEM00847,1,53,53
ORD015977,ITEM01044,1,170,170
ORD015977,ITEM01039,3,253,759
ORD015978,ITEM00324,1,250,250
ORD015978,ITEM00322,3,156,468
ORD015979,ITEM00631,2,110,220
ORD015980,ITEM00348,1,291,291
ORD015981,ITEM01075,2,298,596
ORD015981,ITEM01080,3,250,750
ORD015982,ITEM00664,1,193,193
ORD015983,ITEM00149,3,63,189
ORD015984,ITEM00400,3,200,600
ORD015984,ITEM00402,3,57,171
ORD015984,ITEM00401,1,282,282
ORD015984,ITEM00398,2,256,512
ORD015985,ITEM00558,3,88,264
ORD015986,ITEM01054,3,262,786
ORD015986,ITEM01053,2,201,402
ORD015987,ITEM00674,3,67,201
ORD015987,ITEM00673,1,189,189
ORD015987,ITEM00677,1,216,216
ORD015988,ITEM00309,2,162,324
ORD015989,ITEM00071,2,48,96
ORD015989,ITEM00070,1,153,153
ORD015989,ITEM00068,1,168,168
ORD015990,ITEM00808,3,168,504
ORD015990,ITEM00805,3,167,501
ORD015990,ITEM00810,1,142,142
ORD015991,ITEM00918,3,123,369
ORD015991,ITEM00914,2,176,352
ORD015991,ITEM00916,3,178,534
ORD015992,ITEM01195,3,340,1020
ORD015992,ITEM01196,2,70,140
ORD015992,ITEM01198,3,319,957
ORD015993,ITEM00735,3,50,150
ORD015993,ITEM00737,3,73,219
ORD015994,ITEM00530,3,129,387
ORD015994,ITEM00529,2,155,310
ORD015995,ITEM00718,3,270,810
ORD015995,ITEM00717,2,86,172
ORD015995,ITEM00715,2,77,154
ORD015995,ITEM00720,2,229,458
ORD015996,ITEM00165,3,277,831
ORD015996,ITEM00163,1,342,342
ORD015996,ITEM00167,3,269,807
ORD015996,ITEM00164,2,84,168
ORD015997,ITEM00717,3,86,258
ORD015997,ITEM00719,1,342,342
ORD015997,ITEM00720,1,229,229
ORD015998,ITEM00130,1,227,227
ORD015998,ITEM00131,1,180,180
ORD015999,ITEM01134,3,322,966
ORD016000,ITEM00435,1,261,261
ORD016000,ITEM00433,2,192,384
ORD016000,ITEM00438,3,193,579
ORD016001,ITEM00907,2,85,170
ORD016002,ITEM00529,2,155,310
ORD016003,ITEM00072,3,139,417
ORD016003,ITEM00068,2,168,336
ORD016003,ITEM00069,2,72,144
ORD016004,ITEM00480,2,238,476
ORD016004,ITEM00477,1,172,172
ORD016004,ITEM00476,2,261,522
ORD016004,ITEM00478,2,206,412
ORD016005,ITEM00380,2,354,708
ORD016005,ITEM00384,3,180,540
ORD016005,ITEM00381,1,258,258
ORD016005,ITEM00382,3,94,282
ORD016006,ITEM01191,1,150,150
ORD016006,ITEM01189,2,76,152
ORD016007,ITEM01195,1,340,340
ORD016007,ITEM01197,2,49,98
ORD016007,ITEM01196,1,70,70
ORD016008,ITEM01108,2,133,266
ORD016008,ITEM01109,2,78,156
ORD016008,ITEM01105,2,209,418
ORD016009,ITEM00509,2,267,534
ORD016009,ITEM00506,2,148,296
ORD016009,ITEM00510,2,193,386
ORD016010,ITEM01124,1,236,236
ORD016011,ITEM00045,2,233,466
ORD016011,ITEM00044,3,308,924
ORD016012,ITEM00294,2,190,380
ORD016012,ITEM00292,3,47,141
ORD016013,ITEM00465,1,74,74
ORD016014,ITEM00878,1,47,47
ORD016014,ITEM00879,3,97,291
ORD016014,ITEM00882,2,346,692
ORD016015,ITEM00608,3,53,159
ORD016015,ITEM00610,1,82,82
ORD016015,ITEM00609,3,86,258
ORD016015,ITEM00607,3,110,330
ORD016016,ITEM00147,2,81,162
ORD016016,ITEM00145,1,73,73
ORD016016,ITEM00149,1,63,63
ORD016016,ITEM00148,1,310,310
ORD016017,ITEM00607,3,110,330
ORD016017,ITEM00608,3,53,159
ORD016017,ITEM00611,3,170,510
ORD016017,ITEM00610,1,82,82
ORD016018,ITEM00208,1,171,171
ORD016018,ITEM00207,3,215,645
ORD016018,ITEM00206,2,188,376
ORD016019,ITEM00156,3,284,852
ORD016019,ITEM00153,2,297,594
ORD016020,ITEM00200,3,197,591
ORD016020,ITEM00199,1,183,183
ORD016021,ITEM00082,2,243,486
ORD016021,ITEM00079,3,85,255
ORD016021,ITEM00084,2,312,624
ORD016022,ITEM00809,1,159,159
ORD016023,ITEM00822,3,57,171
ORD016023,ITEM00819,3,102,306
ORD016023,ITEM00817,1,199,199
ORD016023,ITEM00820,2,131,262
ORD016024,ITEM00089,3,231,693
ORD016025,ITEM00026,1,130,130
ORD016025,ITEM00025,2,342,684
ORD016025,ITEM00030,2,210,420
ORD016026,ITEM00108,3,282,846
ORD016026,ITEM00107,1,188,188
ORD016026,ITEM00103,1,295,295
ORD016027,ITEM00928,3,83,249
ORD016027,ITEM00925,2,304,608
ORD016027,ITEM00926,3,60,180
ORD016027,ITEM00927,3,87,261
ORD016028,ITEM01159,1,161,161
ORD016028,ITEM01164,2,99,198
ORD016029,ITEM00650,2,153,306
ORD016029,ITEM00654,1,276,276
ORD016030,ITEM00868,3,318,954
ORD016031,ITEM00979,2,238,476
ORD016031,ITEM00981,3,74,222
ORD016031,ITEM00984,2,277,554
ORD016032,ITEM01052,3,238,714
ORD016033,ITEM00079,1,85,85
ORD016033,ITEM00081,1,75,75
ORD016033,ITEM00082,1,243,243
ORD016034,ITEM01073,2,193,386
ORD016034,ITEM01072,2,143,286
ORD016035,ITEM00970,2,336,672
ORD016035,ITEM00969,1,138,138
ORD016036,ITEM00475,3,233,699
ORD016037,ITEM00168,2,322,644
ORD016038,ITEM01077,2,201,402
ORD016038,ITEM01075,1,298,298
ORD016039,ITEM00316,1,208,208
ORD016039,ITEM00314,3,68,204
ORD016039,ITEM00313,1,349,349
ORD016040,ITEM00596,3,140,420
ORD016040,ITEM00597,1,197,197
ORD016040,ITEM00599,1,169,169
ORD016041,ITEM01052,1,238,238
ORD016041,ITEM01054,1,262,262
ORD016041,ITEM01055,2,210,420
ORD016042,ITEM00283,3,102,306
ORD016043,ITEM00664,3,193,579
ORD016044,ITEM00340,2,143,286
ORD016044,ITEM00338,3,150,450
ORD016044,ITEM00341,2,149,298
ORD016045,ITEM01052,3,238,714
ORD016045,ITEM01053,1,201,201
ORD016045,ITEM01056,1,170,170
ORD016046,ITEM00436,3,240,720
ORD016046,ITEM00437,1,273,273
ORD016047,ITEM00898,1,176,176
ORD016047,ITEM00897,1,303,303
ORD016048,ITEM00587,1,295,295
ORD016048,ITEM00586,1,251,251
ORD016048,ITEM00588,2,59,118
ORD016048,ITEM00583,3,174,522
ORD016049,ITEM00800,2,237,474
ORD016049,ITEM00799,3,227,681
ORD016049,ITEM00803,1,285,285
ORD016049,ITEM00804,3,231,693
ORD016050,ITEM00229,1,105,105
ORD016050,ITEM00230,2,51,102
ORD016050,ITEM00232,1,298,298
ORD016050,ITEM00234,2,271,542
ORD016051,ITEM00202,1,229,229
ORD016051,ITEM00201,3,155,465
ORD016051,ITEM00200,2,197,394
ORD016052,ITEM00150,3,353,1059
ORD016052,ITEM00146,3,99,297
ORD016052,ITEM00148,3,310,930
ORD016052,ITEM00145,1,73,73
ORD016053,ITEM00474,1,262,262
ORD016053,ITEM00471,1,152,152
ORD016053,ITEM00470,3,208,624
ORD016054,ITEM00914,2,176,352
ORD016055,ITEM00002,1,196,196
ORD016055,ITEM00006,2,162,324
ORD016055,ITEM00001,1,136,136
ORD016055,ITEM00003,1,54,54
ORD016056,ITEM01100,3,272,816
ORD016056,ITEM01102,3,270,810
ORD016056,ITEM01101,2,88,176
ORD016057,ITEM00044,3,308,924
ORD016057,ITEM00048,2,149,298
ORD016058,ITEM01099,3,257,771
ORD016058,ITEM01104,2,69,138
ORD016059,ITEM00435,1,261,261
ORD016059,ITEM00438,2,193,386
ORD016059,ITEM00433,1,192,192
ORD016059,ITEM00434,3,192,576
ORD016060,ITEM00775,2,100,200
ORD016060,ITEM00776,3,136,408
ORD016060,ITEM00777,3,97,291
ORD016061,ITEM00702,3,86,258
ORD016062,ITEM01187,2,266,532
ORD016062,ITEM01184,1,330,330
ORD016063,ITEM00341,1,149,149
ORD016063,ITEM00338,2,150,300
ORD016063,ITEM00339,2,184,368
ORD016064,ITEM01044,1,170,170
ORD016064,ITEM01041,3,165,495
ORD016064,ITEM01040,1,259,259
ORD016064,ITEM01042,3,205,615
ORD016065,ITEM00921,1,104,104
ORD016065,ITEM00920,2,121,242
ORD016065,ITEM00924,2,104,208
ORD016065,ITEM00919,3,146,438
ORD016066,ITEM00179,3,294,882
ORD016066,ITEM00178,2,102,204
ORD016067,ITEM00620,1,315,315
ORD016067,ITEM00624,1,80,80
ORD016068,ITEM00926,2,60,120
ORD016069,ITEM00331,3,95,285
ORD016069,ITEM00334,2,334,668
ORD016069,ITEM00336,2,46,92
ORD016070,ITEM00541,2,248,496
ORD016070,ITEM00542,2,104,208
ORD016070,ITEM00545,3,245,735
ORD016070,ITEM00544,3,101,303
ORD016071,ITEM00299,3,177,531
ORD016071,ITEM00298,3,150,450
ORD016071,ITEM00297,3,138,414
ORD016072,ITEM00712,1,360,360
ORD016073,ITEM00534,2,180,360
ORD016074,ITEM00635,2,108,216
ORD016074,ITEM00634,2,166,332
ORD016075,ITEM00686,1,158,158
ORD016075,ITEM00687,3,50,150
ORD016076,ITEM01034,3,227,681
ORD016076,ITEM01038,1,77,77
ORD016077,ITEM00397,3,328,984
ORD016078,ITEM00291,2,476,952
ORD016079,ITEM00688,1,426,426
ORD016079,ITEM00690,3,160,480
ORD016079,ITEM00689,1,469,469
ORD016079,ITEM00687,3,50,150
ORD016080,ITEM00088,3,208,624
ORD016081,ITEM01133,3,71,213
ORD016081,ITEM01131,3,247,741
ORD016081,ITEM01129,2,68,136
ORD016081,ITEM01134,1,322,322
ORD016082,ITEM00743,1,72,72
ORD016083,ITEM00038,2,189,378
ORD016084,ITEM01175,2,177,354
ORD016085,ITEM00600,3,189,567
ORD016085,ITEM00595,2,48,96
ORD016085,ITEM00598,2,203,406
ORD016085,ITEM00596,1,140,140
ORD016086,ITEM00866,1,82,82
ORD016086,ITEM00865,2,77,154
ORD016086,ITEM00869,1,246,246
ORD016087,ITEM00873,1,198,198
ORD016087,ITEM00875,3,256,768
ORD016088,ITEM01026,3,182,546
ORD016089,ITEM00227,2,281,562
ORD016090,ITEM00242,1,280,280
ORD016090,ITEM00245,3,194,582
ORD016090,ITEM00243,2,207,414
ORD016091,ITEM00235,2,354,708
ORD016091,ITEM00236,3,238,714
ORD016091,ITEM00240,1,43,43
ORD016092,ITEM00355,1,91,91
ORD016092,ITEM00358,1,77,77
ORD016092,ITEM00357,2,108,216
ORD016093,ITEM00379,1,55,55
ORD016093,ITEM00384,1,180,180
ORD016093,ITEM00380,1,354,354
ORD016093,ITEM00381,2,258,516
ORD016094,ITEM00410,3,139,417
ORD016094,ITEM00412,3,194,582
ORD016095,ITEM01117,2,229,458
ORD016095,ITEM01120,3,315,945
ORD016096,ITEM00788,2,338,676
ORD016096,ITEM00791,3,362,1086
ORD016097,ITEM00496,1,321,321
ORD016097,ITEM00494,3,103,309
ORD016097,ITEM00493,2,278,556
ORD016097,ITEM00498,3,91,273
ORD016098,ITEM01004,1,131,131
ORD016098,ITEM01008,1,191,191
ORD016098,ITEM01006,3,182,546
ORD016099,ITEM00434,3,192,576
ORD016100,ITEM00942,3,51,153
ORD016100,ITEM00939,1,241,241
ORD016100,ITEM00941,2,270,540
ORD016101,ITEM00693,3,294,882
ORD016101,ITEM00694,2,277,554
ORD016101,ITEM00696,1,66,66
ORD016101,ITEM00691,3,177,531
ORD016102,ITEM00932,2,350,700
ORD016102,ITEM00933,3,245,735
ORD016102,ITEM00934,2,101,202
ORD016102,ITEM00931,1,49,49
ORD016103,ITEM00829,3,37,111
ORD016103,ITEM00833,3,51,153
ORD016104,ITEM00111,3,136,408
ORD016104,ITEM00109,3,171,513
ORD016104,ITEM00110,1,174,174
ORD016104,ITEM00113,3,61,183
ORD016105,ITEM01182,3,133,399
ORD016105,ITEM01179,1,428,428
ORD016105,ITEM01180,3,66,198
ORD016105,ITEM01178,2,349,698
ORD016106,ITEM00151,1,65,65
ORD016106,ITEM00156,2,284,568
ORD016106,ITEM00155,3,173,519
ORD016106,ITEM00153,3,297,891
ORD016107,ITEM00094,1,151,151
ORD016107,ITEM00092,2,189,378
ORD016108,ITEM00969,3,138,414
ORD016108,ITEM00967,2,176,352
ORD016109,ITEM00130,3,227,681
ORD016109,ITEM00132,2,145,290
ORD016110,ITEM00793,1,58,58
ORD016110,ITEM00795,3,68,204
ORD016111,ITEM00817,1,199,199
ORD016111,ITEM00820,3,131,393
ORD016112,ITEM00817,3,199,597
ORD016112,ITEM00821,3,165,495
ORD016112,ITEM00818,2,169,338
ORD016112,ITEM00822,3,57,171
ORD016113,ITEM00101,1,185,185
ORD016113,ITEM00100,1,83,83
ORD016114,ITEM00010,2,257,514
ORD016114,ITEM00011,3,333,999
ORD016115,ITEM00771,1,189,189
ORD016115,ITEM00772,2,161,322
ORD016115,ITEM00773,2,179,358
ORD016115,ITEM00774,3,182,546
ORD016116,ITEM00887,2,185,370
ORD016117,ITEM01081,1,232,232
ORD016117,ITEM01083,2,82,164
ORD016117,ITEM01084,1,310,310
ORD016118,ITEM00523,2,424,848
ORD016118,ITEM00527,3,339,1017
ORD016119,ITEM00111,1,136,136
ORD016119,ITEM00114,2,185,370
ORD016119,ITEM00113,3,61,183
ORD016120,ITEM00665,2,332,664
ORD016121,ITEM01100,1,272,272
ORD016121,ITEM01104,3,69,207
ORD016121,ITEM01101,3,88,264
ORD016122,ITEM00295,2,55,110
ORD016123,ITEM00217,3,159,477
ORD016123,ITEM00219,1,216,216
ORD016124,ITEM00305,1,210,210
ORD016124,ITEM00303,3,244,732
ORD016124,ITEM00306,2,254,508
ORD016124,ITEM00304,3,185,555
ORD016125,ITEM00969,3,138,414
ORD016125,ITEM00972,2,166,332
ORD016125,ITEM00971,2,72,144
ORD016126,ITEM01004,1,131,131
ORD016126,ITEM01008,2,191,382
ORD016126,ITEM01006,2,182,364
ORD016126,ITEM01007,1,150,150
ORD016127,ITEM00325,2,50,100
ORD016127,ITEM00327,2,222,444
ORD016128,ITEM00677,3,216,648
ORD016128,ITEM00674,2,67,134
ORD016128,ITEM00675,3,124,372
ORD016128,ITEM00678,2,136,272
ORD016129,ITEM00804,3,231,693
ORD016129,ITEM00799,2,227,454
ORD016129,ITEM00802,3,201,603
ORD016129,ITEM00803,3,285,855
ORD016130,ITEM00619,1,184,184
ORD016130,ITEM00620,1,315,315
ORD016130,ITEM00622,1,294,294
ORD016130,ITEM00621,3,369,1107
ORD016131,ITEM00919,3,146,438
ORD016131,ITEM00921,1,104,104
ORD016132,ITEM00150,1,353,353
ORD016132,ITEM00149,3,63,189
ORD016132,ITEM00145,2,73,146
ORD016133,ITEM00458,1,206,206
ORD016133,ITEM00457,3,80,240
ORD016133,ITEM00461,1,347,347
ORD016133,ITEM00462,2,133,266
ORD016134,ITEM00146,3,99,297
ORD016134,ITEM00147,2,81,162
ORD016134,ITEM00150,3,353,1059
ORD016135,ITEM01158,3,172,516
ORD016136,ITEM00406,2,92,184
ORD016136,ITEM00405,3,97,291
ORD016136,ITEM00408,3,147,441
ORD016136,ITEM00404,2,158,316
ORD016137,ITEM00702,2,86,172
ORD016137,ITEM00699,3,64,192
ORD016138,ITEM00787,1,68,68
ORD016138,ITEM00790,2,278,556
ORD016138,ITEM00789,2,230,460
ORD016138,ITEM00791,2,362,724
ORD016139,ITEM00024,3,136,408
ORD016139,ITEM00020,3,155,465
ORD016139,ITEM00021,2,82,164
ORD016139,ITEM00022,1,101,101
ORD016140,ITEM00678,3,136,408
ORD016141,ITEM00788,1,338,338
ORD016141,ITEM00791,2,362,724
ORD016142,ITEM00056,3,256,768
ORD016142,ITEM00059,3,189,567
ORD016143,ITEM00978,2,74,148
ORD016143,ITEM00973,2,44,88
ORD016143,ITEM00976,3,78,234
ORD016143,ITEM00977,1,74,74
ORD016144,ITEM00149,1,63,63
ORD016144,ITEM00148,1,310,310
ORD016144,ITEM00145,3,73,219
ORD016145,ITEM00180,3,45,135
ORD016145,ITEM00178,3,102,306
ORD016145,ITEM00179,3,294,882
ORD016145,ITEM00177,1,252,252
ORD016146,ITEM00877,1,330,330
ORD016146,ITEM00879,3,97,291
ORD016146,ITEM00881,2,100,200
ORD016147,ITEM00860,1,143,143
ORD016147,ITEM00862,1,224,224
ORD016147,ITEM00864,3,306,918
ORD016147,ITEM00861,1,267,267
